"1q44 population region (gnomAD-SV_v2.1_DUP_1_3816)","ISCA-46336","chr1:248619999-248647000","chr1:248456698-248483699","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46336","2021-08-06T16:16:10-04:00"
"1q32.2 population region (gnomAD-SV_v2.1_DEL_1_11282)","ISCA-46335","chr1:207708749-207718050","chr1:207535404-207544705","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46335","2021-08-16T16:07:48-04:00"
"1q25.2 population region (gnomAD-SV_v2.1_DEL_1_9549)","ISCA-46334","chr1:179455597-179458296","chr1:179486462-179489161","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46334","2021-08-06T16:13:00-04:00"
"1q23.3 population region (gnomAD-SV_v2.1_DEL_1_8646)","ISCA-46333","chr1:161529258-161610923","chr1:161559468-161641133","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46333","2021-08-06T16:11:44-04:00"
"1q21.3 population region (gnomAD-SV_v2.1_DEL_1_8087)","ISCA-46332","chr1:152760519-152771091","chr1:152788043-152798615","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46332","2021-08-06T16:10:29-04:00"
"1q21.3 population region (gnomAD-SV_v2.1_DEL_1_8075)","ISCA-46331","chr1:152555541-152587740","chr1:152583065-152615264","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46331","2021-08-06T16:10:01-04:00"
"1q21.2 population region (gnomAD-SV_v2.1_DEL_1_7863)","ISCA-46330","chr1:149396649-149406100","chr1:143902073-143911524","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46330","2021-08-06T16:05:57-04:00"
"1q21.2 population region (gnomAD-SV_v2.1_DEL_1_7859)","ISCA-46329","chr1:149368999-149433200","chr1:143874448-143938649","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46329","2021-08-06T16:05:33-04:00"
"1q21.2 population region (gnomAD-SV_v2.1_DEL_1_7798)","ISCA-46328","chr1:147944999-147955500","chr1:120900178-120910679","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46328","2021-08-06T16:04:36-04:00"
"1q21.2 population region (gnomAD-SV_v2.1_DEL_1_7795)","ISCA-46327","chr1:147931899-147982900","chr1:148459777-148510778","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46327","2021-08-06T16:04:14-04:00"
"1q21.2 population region (gnomAD-SV_v2.1_DEL_1_7781)","ISCA-46326","chr1:147559999-147630500","chr1:148087722-148158223","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46326","2021-08-06T16:03:29-04:00"
"1q21.2 population region (gnomAD-SV_v2.1_DEL_1_7778)","ISCA-46325","chr1:147433599-147455000","chr1:147961367-147982768","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46325","2021-08-06T16:02:47-04:00"
"1q21.1 population region (gnomAD-SV_v2.1_DEL_1_7699)","ISCA-46324","chr1:146025999-146089000","chr1:147017931-147080932","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46324","2021-08-06T15:56:29-04:00"
"1p13.3 population region (gnomAD-SV_v2.1_DEL_1_7022)","ISCA-46323","chr1:110230194-110254581","chr1:109687572-109711959","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46323","2021-08-06T15:55:10-04:00"
"1p13.3 population region (gnomAD-SV_v2.1_DEL_1_6959)","ISCA-46322","chr1:108923349-108996100","chr1:108380727-108453478","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46322","2021-08-06T15:54:12-04:00"
"1p21.1 population region (gnomAD-SV_v2.1_DUP_1_1884)","ISCA-46321","chr1:104190999-104303200","chr1:103648377-103760578","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46321","2021-08-06T15:50:46-04:00"
"1p36.11 population region (gnomAD-SV_v2.1_DEL_1_1945)","ISCA-46320","chr1:25654999-25661350","chr1:25328508-25334859","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46320","2021-08-12T10:25:47-04:00"
"1p36.11 population region (gnomAD-SV_v2.1_DEL_1_1944)","ISCA-46319","chr1:25644399-25649500","chr1:25317908-25323009","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46319","2021-08-17T08:29:59-04:00"
"1p36.11 population region (gnomAD-SV_v2.1_DEL_1_1943)","ISCA-46318","chr1:25639499-25650000","chr1:25313008-25323509","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46318","2021-08-12T10:25:55-04:00"
"1p36.11 population region (gnomAD-SV_v2.1_DEL_1_1941)","ISCA-46317","chr1:25630899-25636000","chr1:25304408-25309509","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46317","2021-08-17T08:30:11-04:00"
"1p36.11 population region (gnomAD-SV_v2.1_DEL_1_1939)","ISCA-46316","chr1:25613999-25621000","chr1:25287508-25294509","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46316","2021-08-17T08:30:20-04:00"
"1p36.11 population region (gnomAD-SV_v2.1_DEL_1_1938)","ISCA-46315","chr1:25593699-25610200","chr1:25267208-25283709","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46315","2021-08-12T10:26:34-04:00"
"1p36.11 population region (gnomAD-SV_v2.1_DEL_1_1937)","ISCA-46314","chr1:25592799-25651000","chr1:25266308-25324509","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46314","2021-08-17T08:30:31-04:00"
"1p36.11 population region (gnomAD-SV_v2.1_DEL_1_1834)","ISCA-46313","chr1:24283999-24291000","chr1:23957509-23964510","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46313","2021-08-12T10:27:21-04:00"
"1p36.21 population region (gnomAD-SV_v2.1_DEL_1_1100)","ISCA-46312","chr1:13043099-13052800","chr1:13040162-13049863","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46312","2021-08-06T15:10:52-04:00"
"1p36.21 population region (gnomAD-SV_v2.1_DEL_1_1094)","ISCA-46311","chr1:12989199-12998900","chr1:12929369-12939070","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46311","2021-08-06T15:09:55-04:00"
"1p36.21 population region (gnomAD-SV_v2.1_DEL_1_1089)","ISCA-46310","chr1:12949999-12966000","chr1:12890169-12906170","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46310","2021-08-06T15:08:44-04:00"
"1p36.21 population region (gnomAD-SV_v2.1_DEL_1_1085)","ISCA-46309","chr1:12896424-12930275","chr1:12836571-12870422","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46309","2021-08-06T15:06:51-04:00"
"1p36.21 population region (gnomAD-SV_v2.1_DUP_1_507)","ISCA-46308","chr1:12894999-12940000","chr1:12835148-12880149","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46308","2021-08-06T15:06:13-04:00"
"1p36.33 population region (gnomAD-SV_v2.1_DEL_1_195)","ISCA-46307","chr1:1640999-1647000","chr1:1709560-1715561","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46307","2021-08-06T15:03:11-04:00"
"1p36.33 population region (gnomAD-SV_v2.1_DEL_1_11)","ISCA-46306","chr1:363999-401750","chr1:455336-493087","","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46306","2021-08-06T15:01:58-04:00"
"Xq28 region (includes MECP2)","ISCA-46304","chrX:153273980-153375749","chrX:154008529 -154110279","No Evidence for Haploinsufficiency","Sufficient Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46304","2021-02-22T12:49:57-05:00"
"SOX9 upstream enhancer region","ISCA-46303","chr17:67892996-69792434","chr17:69896855 -71796293","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46303","2021-06-07T12:53:51-04:00"
"Xp21.2 region (includes NR0B1)","ISCA-46302","chrX:30195000-30355000","chrX:30176883 -30336883","No Evidence for Haploinsufficiency","Sufficient Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46302","2020-07-22T13:58:57-04:00"
"15q24 recurrent region (LCR A-D, B-D, C-D, or B-E) (includes SIN3A)","ISCA-46300","chr15:75631787-75972909","chr15:75339446-75680568","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46300","2026-05-09T01:27:55-04:00"
"Xp11.22 region (includes HUWE1)","ISCA-46299","chrX:53363456-53793054","chrX:53334251 -53766556","No Evidence for Haploinsufficiency","Sufficient Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46299","2018-11-19T22:44:55-05:00"
"13q12.12 recurrent region (includes SACS, SGCG)","ISCA-46298","chr13:23544582-24881361","chr13:22970443-24307222","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46298","2026-06-16T17:09:23-04:00"
"16p12.2 recurrent region (distal, BP1-BP2) (includes OTOA)","ISCA-46297","chr16:21570113-21740423","chr16:21558792-21729102","Gene Associated with Autosomal Recessive Phenotype","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46297","2025-07-18T22:05:30-04:00"
"15q24 recurrent region (LCR A-C)","ISCA-46296","chr15:72963715-75508312","chr15:72671374-75215971","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46296","2026-05-02T11:50:53-04:00"
"15q13.3 recurrent region (D-CHRNA7 to BP5) (includes CHRNA7, OTUD7A)","ISCA-46295","chr15:32019621-32445405","chr15:31727418-32153204","Emerging Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46295","2026-02-11T23:00:56-05:00"
"22q11.2 recurrent region (distal type III, D-G, D-H, E-H, F-H, or F-G) (includes SMARCB1)","ISCA-46294","chr22:23831202-24632821","chr22:23489015-24236853","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46294","2025-12-08T17:15:42-05:00"
"7q11.23 recurrent distal region (includes HIP1, YWHAG)","ISCA-46291","chr7:75158048-76063176","chr7:75528718-76433859","Emerging Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46291","2023-04-20T09:44:58-04:00"
"Xp11.22p11.23 recurrent region (includes SHROOM4)","ISCA-46290","chrX:48306152-52103258","chrX: 48447780-52444264","No Evidence for Haploinsufficiency","Sufficient Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46290","2017-12-14T14:45:05-05:00"
"2q21.1 recurrent region (includes ARHGEF4, GPR148)","ISCA-46288","chr2:131477509-131929693","chr2:130719936-131172120","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46288","2025-08-13T17:47:07-04:00"
"2p24.3 MYCN-DDX1 duplication region","ISCA-46287","chr2:15708677-16185337","chr2:15568553-16045215","","Emerging Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46287","2017-08-07T12:19:27-04:00"
"15q13 recurrent region (BP3-BP4) (includes APBA2)","ISCA-46285","chr15:29156959-30368990","chr15:28916886-30076787","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-46285","2025-08-11T15:12:43-04:00"
"22q11.2 recurrent region (central, B-D or C-D) (includes CRKL)","ISCA-37516","chr22:20731986-21465672","chr22:20377696-21111383","Emerging Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37516","2026-03-11T16:37:01-04:00"
"15q25.2q25.3 recurrent region (distal, LCR C-D)","ISCA-37514","chr15:85139652-85713001","chr15:84596421-85169770","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37514","2025-08-21T13:12:55-04:00"
"17q23.1q23.2 recurrent region (includes TBX2, TBX4)","ISCA-37501","chr17:58113002-60275809","chr17:60035641-62198448","Sufficient Evidence for Haploinsufficiency","Emerging Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37501","2026-06-16T19:32:29-04:00"
"15q25.2 recurrent region (proximal, LCR-A/B-C) (includes RPS17)","ISCA-37500","chr15:83199987-84714733","chr15:82534140-84045981","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37500","2025-07-17T20:47:51-04:00"
"11q13.2q13.4 recurrent region (includes SHANK2, FGFs)","ISCA-37498","chr11:67763646-71236931","chr11:67996175-71525885","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37498","2026-06-14T02:12:09-04:00"
"10q11.2 recurrent region (LCR C-LCR D)","ISCA-37497","chr10:49389703-51053583","chr10:48181660-49845537","Little Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37497","2022-10-12T18:45:18-04:00"
"2q13 recurrent region (distal) (includes BCL2L11)","ISCA-37496","chr2:111392193-113104742","chr2:110634616-112347165","Emerging Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37496","2025-12-09T21:56:03-05:00"
"2q11.2 recurrent region (includes ARID5A, TMEM127)","ISCA-37495","chr2:96739012-97671429","chr2:96073264-97005692","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37495","2022-02-21T13:08:08-05:00"
"Xq28 recurrent region (int22h1/int22h2-flanked) (includes RAB39B)","ISCA-37494","chrX:154118603-154564401","chrX:154890328-155335092","Sufficient Evidence for Haploinsufficiency","Sufficient Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37494","2018-08-30T20:13:52-04:00"
"1q43q44 terminal region (includes AKT3)","ISCA-37493","chr1:243287730-245318287","chr1:243124428-245154985","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37493","2016-10-12T12:50:35-04:00"
"22q11.2 recurrent region (distal type II, E-F)","ISCA-37488","chr22:23119414-23649111","chr22:22776924-23306924","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37488","2026-03-16T17:57:36-04:00"
"16p11.2 recurrent region (distal, BP1-BP3, BP2-BP3, or BP1-BP4) (includes SH2B1)","ISCA-37486","chr16:28822635-29046499","chr16:28811314-29035178","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37486","2026-03-18T18:48:27-04:00"
"19q13.3 region (PSG gene cluster)","ISCA-37483","chr19:43242796-43741310","chr19:42738644-43237158","","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37483","2014-03-13T15:11:38-04:00"
"3 copies: 16p centromere","ISCA-37481","chr16:34202088-35147508","chr16:34967717-35913137","","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37481","2013-08-01T03:45:55-04:00"
"3 copies: 15q telomere","ISCA-37480","chr15:102161480-102521392","chr15:101621277-101981189","No Evidence for Haploinsufficiency","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37480","2013-11-26T16:31:52-05:00"
"15q11.2q13 recurrent (PWS/AS) region (Class I, BP1-BP3 and Class II, BP2-BP3)","ISCA-37478","chr15:23747996-28379874","chr15:23465365-28134728","Sufficient Evidence for Haploinsufficiency","Sufficient Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37478","2025-08-03T23:01:59-04:00"
"1 copy: 14q telomere; 3 copies: 14q telomere","ISCA-37477","chr14:106050000-107289540","chr14:105583663-106881350","","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37477","2014-07-31T15:12:30-04:00"
"14q11.2 region (TCRA region)","ISCA-37476","chr14:22111109-23021097","chr14:21642889-22552154","","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37476","2015-04-09T15:14:45-04:00"
"8p23.1 region (DEFB gene cluster)","ISCA-37472","chr8:7053186-8130689","chr8:7195664-8273167","","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37472","2014-03-12T09:25:57-04:00"
"1 copy: 6p telomere | 3 copies: 6p telomere","ISCA-37471","chr6:259528-339802","chr6:259528-339802","","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37471","2014-06-20T11:28:00-04:00"
"1 copy: 2q telomere|3 copies: 2q telomere","ISCA-37470","chr2:242930600-243102476","chr2:241988449-242157305","","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37470","2014-04-24T15:14:09-04:00"
"1q21.2 region (polymorphic region)(non-unique; also maps to chromosomes 16, 7, and others in GRCh38)","ISCA-37469","chr1:148867551-149768855","chr16:34632766 -36224317","","","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37469","2020-10-22T10:29:58-04:00"
"Xp11.23 region (includes MAOA and MAOB)","ISCA-37468","chrX:43514154-43741720","chrX:43654906-43882474","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/region/ISCA-37468","2017-10-11T11:29:12-04:00"
